date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,population,population_density,aged_65_older,aged_70_older,median_age
2020-07-11,849522.0,28606.0,22673.0,550.0,609.672,20.53,16.272,0.395,282511.0,11307002.0,8.115,0.203,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-12,878254.0,28732.0,23174.0,501.0,630.292,20.62,16.631,0.36,280151.0,11587153.0,8.316,0.201,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-13,906752.0,28498.0,23727.0,553.0,650.744,20.452,17.028,0.397,219103.0,11806256.0,8.473,0.157,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-14,936181.0,29429.0,24309.0,582.0,671.864,21.12,17.446,0.418,286247.0,12092503.0,8.678,0.205,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-15,968857.0,32676.0,24914.0,605.0,695.314,23.45,17.88,0.434,320161.0,12412664.0,8.908,0.23,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-16,1003832.0,34975.0,25602.0,688.0,720.414,25.1,18.374,0.494,326826.0,12739490.0,9.143,0.235,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-17,1039084.0,35252.0,26273.0,671.0,745.714,25.299,18.855,0.482,333228.0,13072718.0,9.382,0.239,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-18,1077781.0,38697.0,26816.0,543.0,773.485,27.771,19.245,0.39,361024.0,13433742.0,9.641,0.259,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-19,1118206.0,40425.0,27497.0,681.0,802.497,29.012,19.734,0.489,358127.0,13791869.0,9.898,0.257,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-20,1155338.0,37132.0,28082.0,585.0,829.145,26.648,20.153,0.42,256039.0,14047908.0,10.082,0.184,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-21,1193078.0,37740.0,28732.0,650.0,856.23,27.085,20.62,0.466,333395.0,14381303.0,10.321,0.239,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-22,1238798.0,45720.0,29861.0,1129.0,889.041,32.812,21.43,0.81,343243.0,14724546.0,10.567,0.246,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-23,1288108.0,49310.0,30601.0,740.0,924.429,35.388,21.961,0.531,350823.0,15075369.0,10.819,0.252,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-24,1337024.0,48916.0,31358.0,757.0,959.534,35.105,22.505,0.543,352801.0,15428170.0,11.072,0.253,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-25,1385635.0,48611.0,32060.0,702.0,994.421,34.886,23.008,0.504,420898.0,15849068.0,11.374,0.302,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-26,1435616.0,49981.0,32771.0,711.0,1030.29,35.87,23.519,0.51,442263.0,16291331.0,11.692,0.317,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-27,1480073.0,44457.0,33408.0,637.0,1062.196,31.905,23.976,0.457,515472.0,16806803.0,12.062,0.37,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-28,1531669.0,51596.0,34193.0,785.0,1099.224,37.029,24.539,0.563,528082.0,17334885.0,12.441,0.379,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-29,1581963.0,50294.0,34955.0,762.0,1135.318,36.094,25.086,0.547,408855.0,17743740.0,12.734,0.293,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-30,1634746.0,52783.0,35718.0,763.0,1173.199,37.88,25.634,0.548,446642.0,18190382.0,13.055,0.321,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-07-31,1695988.0,61242.0,36511.0,793.0,1217.15,43.951,26.203,0.569,642588.0,18832970.0,13.516,0.461,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-01,1750723.0,54735.0,37364.0,853.0,1256.431,39.281,26.815,0.612,525689.0,19358659.0,13.893,0.377,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-02,1803695.0,52972.0,38135.0,771.0,1294.448,38.016,27.368,0.553,463172.0,19821831.0,14.225,0.332,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-03,1855745.0,52050.0,38938.0,803.0,1331.802,37.354,27.944,0.576,381027.0,20202858.0,14.499,0.273,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-04,1908254.0,52509.0,39795.0,857.0,1369.486,37.684,28.559,0.615,661892.0,20864750.0,14.974,0.475,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-05,1964536.0,56282.0,40699.0,904.0,1409.877,40.392,29.208,0.649,619652.0,21484402.0,15.419,0.445,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-06,2027074.0,62538.0,41585.0,886.0,1454.759,44.881,29.844,0.636,664949.0,22149351.0,15.896,0.477,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-07,2088611.0,61537.0,42518.0,933.0,1498.922,44.163,30.514,0.67,639042.0,22788393.0,16.354,0.459,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-08,2153010.0,64399.0,43379.0,861.0,1545.139,46.217,31.132,0.618,598778.0,23387171.0,16.784,0.43,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-09,2215074.0,62064.0,44386.0,1007.0,1589.68,44.541,31.854,0.723,719364.0,24106535.0,17.3,0.516,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-10,2268675.0,53601.0,45257.0,871.0,1628.147,38.468,32.479,0.625,477023.0,24583558.0,17.643,0.342,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-11,2329638.0,60963.0,46091.0,834.0,1671.898,43.751,33.078,0.599,698290.0,25281848.0,18.144,0.501,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-12,2396637.0,66999.0,47033.0,942.0,1719.981,48.083,33.754,0.676,733449.0,26015297.0,18.67,0.526,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-13,2461190.0,64553.0,48040.0,1007.0,1766.308,46.327,34.477,0.723,830391.0,26845688.0,19.266,0.596,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-14,2525922.0,64732.0,49036.0,996.0,1812.764,46.456,35.191,0.715,848728.0,27694416.0,19.875,0.609,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-15,2589952.0,64030.0,49980.0,944.0,1858.716,45.952,35.869,0.677,868679.0,28563095.0,20.499,0.623,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-16,2647663.0,57711.0,50921.0,941.0,1900.133,41.417,36.544,0.675,746608.0,29309703.0,21.035,0.536,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-17,2702681.0,55018.0,51797.0,876.0,1939.618,39.484,37.173,0.629,731697.0,30041400.0,21.56,0.525,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-18,2767253.0,64572.0,52888.0,1091.0,1985.959,46.341,37.956,0.783,899864.0,30941264.0,22.205,0.646,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-19,2836925.0,69672.0,53866.0,978.0,2035.96,50.001,38.658,0.702,801518.0,31742782.0,22.781,0.575,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-20,2905825.0,68900.0,54849.0,983.0,2085.407,49.447,39.363,0.705,918470.0,32661252.0,23.44,0.659,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-21,2975701.0,69876.0,55794.0,945.0,2135.555,50.148,40.041,0.678,805985.0,33467237.0,24.018,0.578,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-22,3044940.0,69239.0,56706.0,912.0,2185.245,49.69,40.696,0.655,1023836.0,34491073.0,24.753,0.735,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-23,3106348.0,61408.0,57542.0,836.0,2229.315,44.07,41.296,0.6,801147.0,35292220.0,25.328,0.575,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-24,3167323.0,60975.0,58390.0,848.0,2273.075,43.76,41.904,0.609,609917.0,35902137.0,25.766,0.438,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-25,3224547.0,57224.0,59357.0,967.0,2314.142,41.068,42.598,0.694,925383.0,36827520.0,26.43,0.664,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-26,3310234.0,85687.0,60472.0,1115.0,2375.637,61.495,43.399,0.8,823992.0,37651512.0,27.021,0.591,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-27,3387500.0,77266.0,61529.0,1057.0,2431.088,55.451,44.157,0.759,924998.0,38576510.0,27.685,0.664,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-28,3463972.0,76472.0,62550.0,1021.0,2485.969,54.881,44.89,0.733,901338.0,39477848.0,28.332,0.647,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-29,3542733.0,78761.0,63498.0,948.0,2542.493,56.524,45.57,0.68,928761.0,40406609.0,28.998,0.667,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-30,3621245.0,78512.0,64469.0,971.0,2598.838,56.345,46.267,0.697,1055027.0,41461636.0,29.756,0.757,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-08-31,3691166.0,69921.0,65288.0,819.0,2649.018,50.18,46.855,0.588,846278.0,42307914.0,30.363,0.607,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-01,3769523.0,78357.0,66333.0,1045.0,2705.252,56.234,47.605,0.75,1016920.0,43324834.0,31.093,0.73,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-02,3853406.0,83883.0,67376.0,1043.0,2765.452,60.2,48.353,0.749,1012367.0,44337201.0,31.819,0.727,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-03,3936747.0,83341.0,68472.0,1096.0,2825.263,59.811,49.14,0.787,1172179.0,45509380.0,32.66,0.841,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-04,4023179.0,86432.0,69561.0,1089.0,2887.292,62.029,49.921,0.782,1169765.0,46679145.0,33.5,0.839,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-05,4113811.0,90632.0,70626.0,1065.0,2952.336,65.043,50.686,0.764,1059346.0,47738491.0,34.26,0.76,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-06,4204613.0,90802.0,71642.0,1016.0,3017.501,65.165,51.415,0.729,1092654.0,48831145.0,35.044,0.784,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-07,4280422.0,75809.0,72775.0,1133.0,3071.906,54.405,52.228,0.813,720362.0,49551507.0,35.561,0.517,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-08,4370128.0,89706.0,73890.0,1115.0,3136.285,64.379,53.028,0.8,1098621.0,50650128.0,36.35,0.788,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-09,4465863.0,95735.0,75062.0,1172.0,3204.991,68.706,53.869,0.841,1154549.0,51804677.0,37.178,0.829,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-10,4562414.0,96551.0,76271.0,1209.0,3274.282,69.291,54.737,0.868,1129756.0,52934433.0,37.989,0.811,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-11,4659984.0,97570.0,77472.0,1201.0,3344.304,70.023,55.599,0.862,1163542.0,54097975.0,38.824,0.835,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-12,4754356.0,94372.0,78586.0,1114.0,3412.032,67.727,56.398,0.799,1091251.0,55189226.0,39.607,0.783,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-13,4846427.0,92071.0,79722.0,1136.0,3478.108,66.076,57.214,0.815,1071702.0,56260928.0,40.376,0.769,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-14,4930236.0,83809.0,80776.0,1054.0,3538.255,60.147,57.97,0.756,978500.0,57239428.0,41.079,0.702,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-15,5020359.0,90123.0,82066.0,1290.0,3602.933,64.678,58.896,0.926,1072845.0,58312273.0,41.849,0.77,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-16,5118253.0,97894.0,83198.0,1132.0,3673.188,70.255,59.708,0.812,1116842.0,59429115.0,42.65,0.802,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-17,5214677.0,96424.0,84372.0,1174.0,3742.388,69.2,60.551,0.843,1136613.0,60565728.0,43.466,0.816,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-18,5308014.0,93337.0,85619.0,1247.0,3809.372,66.985,61.446,0.895,1006615.0,61572343.0,44.188,0.722,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-19,5400619.0,92605.0,86752.0,1133.0,3875.832,66.459,62.259,0.813,881911.0,62454254.0,44.821,0.633,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-20,5487580.0,86961.0,87882.0,1130.0,3938.241,62.409,63.07,0.811,1206806.0,63661060.0,45.687,0.866,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-21,5562663.0,75083.0,88935.0,1053.0,3992.125,53.884,63.825,0.756,731534.0,64392594.0,46.212,0.525,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-22,5646010.0,83347.0,90020.0,1085.0,4051.94,59.815,64.604,0.779,933185.0,65325779.0,46.882,0.67,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-23,5732518.0,86508.0,91149.0,1129.0,4114.024,62.084,65.414,0.81,953683.0,66279462.0,47.566,0.684,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-24,5818570.0,86052.0,92290.0,1141.0,4175.78,61.756,66.233,0.819,1156569.0,67436031.0,48.396,0.83,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-25,5903932.0,85362.0,93379.0,1089.0,4237.042,61.261,67.015,0.782,1492409.0,68928440.0,49.467,1.071,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-26,5992532.0,88600.0,94503.0,1124.0,4300.627,63.585,67.821,0.807,1341535.0,70269975.0,50.43,0.963,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-27,6074702.0,82170.0,95542.0,1039.0,4359.597,58.97,68.567,0.746,987861.0,71257836.0,51.139,0.709,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-28,6145291.0,70589.0,96318.0,776.0,4410.256,50.659,69.124,0.557,709394.0,71967230.0,51.648,0.509,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-29,6225763.0,80472.0,97497.0,1179.0,4468.008,57.752,69.97,0.846,1142811.0,73110041.0,52.468,0.82,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-09-30,6312584.0,86821.0,98678.0,1181.0,4530.317,62.308,70.818,0.848,1086688.0,74196729.0,53.248,0.78,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-01,6394068.0,81484.0,99773.0,1095.0,4588.795,58.478,71.604,0.786,1423052.0,75619781.0,54.27,1.021,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-02,6473544.0,79476.0,100842.0,1069.0,4645.832,57.037,72.371,0.767,1097947.0,76717728.0,55.058,0.788,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-03,6549373.0,75829.0,101782.0,940.0,4700.252,54.42,73.045,0.675,1132675.0,77850403.0,55.87,0.813,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-04,6623815.0,74442.0,102685.0,903.0,4753.676,53.424,73.693,0.648,1142131.0,78992534.0,56.69,0.82,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-05,6685082.0,61267.0,103569.0,884.0,4797.645,43.969,74.328,0.634,989860.0,79982394.0,57.401,0.71,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-06,6757131.0,72049.0,104555.0,986.0,4849.352,51.707,75.035,0.708,1089403.0,81071797.0,58.182,0.782,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-07,6835655.0,78524.0,105526.0,971.0,4905.706,56.354,75.732,0.697,1199857.0,82271654.0,59.043,0.861,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-08,6906151.0,70496.0,106490.0,964.0,4956.298,50.592,76.424,0.692,1194321.0,83465975.0,59.901,0.857,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-09,6979423.0,73272.0,107416.0,926.0,5008.883,52.585,77.089,0.665,1168705.0,84634680.0,60.739,0.839,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-10,7053806.0,74383.0,108334.0,918.0,5062.265,53.382,77.747,0.659,1164018.0,85798698.0,61.575,0.835,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-11,7120538.0,66732.0,109150.0,816.0,5110.156,47.891,78.333,0.586,1078544.0,86877242.0,62.349,0.774,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-12,7175880.0,55342.0,109856.0,706.0,5149.873,39.717,78.84,0.507,994851.0,87872093.0,63.063,0.714,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-13,7239389.0,63509.0,110586.0,730.0,5195.451,45.578,79.364,0.524,1073014.0,88945107.0,63.833,0.77,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-14,7307097.0,67708.0,111266.0,680.0,5244.043,48.592,79.852,0.488,1145015.0,90090122.0,64.654,0.822,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-15,7370468.0,63371.0,112161.0,895.0,5289.522,45.479,80.494,0.642,1136183.0,91226305.0,65.47,0.815,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-16,7432680.0,62212.0,112998.0,837.0,5334.17,44.647,81.095,0.601,1028622.0,92254927.0,66.208,0.738,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-17,7494551.0,61871.0,114031.0,1033.0,5378.572,44.403,81.836,0.741,999090.0,93254017.0,66.925,0.717,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-18,7550273.0,55722.0,114610.0,579.0,5418.562,39.99,82.252,0.416,970173.0,94224190.0,67.621,0.696,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-19,7597063.0,46790.0,115197.0,587.0,5452.141,33.58,82.673,0.421,859786.0,95083976.0,68.238,0.617,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-20,7651107.0,54044.0,115914.0,717.0,5490.927,38.785,83.187,0.515,1032795.0,96116771.0,68.98,0.741,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-21,7706946.0,55839.0,116616.0,702.0,5531.0,40.074,83.691,0.504,1083608.0,97200379.0,69.757,0.778,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-22,7761312.0,54366.0,117306.0,690.0,5570.017,39.017,84.186,0.495,1469984.0,98670363.0,70.812,1.055,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-23,7814682.0,53370.0,117956.0,650.0,5608.319,38.302,84.653,0.466,1442722.0,100113085.0,71.848,1.035,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-24,7864811.0,50129.0,118534.0,578.0,5644.295,35.976,85.068,0.415,1269479.0,101382564.0,72.759,0.911,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-25,7909959.0,45148.0,119014.0,480.0,5676.696,32.401,85.412,0.344,1140905.0,102523469.0,73.577,0.819,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-26,7946429.0,36470.0,119502.0,488.0,5702.869,26.173,85.762,0.35,939309.0,103462778.0,74.252,0.674,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-27,7990322.0,43893.0,120010.0,508.0,5734.369,31.5,86.127,0.365,958116.0,104420894.0,74.939,0.688,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-28,8040203.0,49881.0,120527.0,517.0,5770.167,35.798,86.498,0.371,1066786.0,105487680.0,75.705,0.766,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-29,8088851.0,48648.0,121090.0,563.0,5805.08,34.913,86.902,0.404,1075760.0,106563440.0,76.477,0.772,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-30,8137119.0,48268.0,121641.0,551.0,5839.72,34.64,87.297,0.395,1164648.0,107728088.0,77.313,0.836,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-10-31,8184082.0,46963.0,122111.0,470.0,5873.424,33.704,87.635,0.337,1067976.0,108796064.0,78.079,0.766,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-01,8229313.0,45231.0,122607.0,496.0,5905.885,32.461,87.991,0.356,1091239.0,109887303.0,78.862,0.783,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-02,8267623.0,38310.0,123097.0,490.0,5933.378,27.494,88.342,0.352,855800.0,110743103.0,79.476,0.614,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-03,8313876.0,46253.0,123611.0,514.0,5966.572,33.194,88.711,0.369,1046247.0,111789350.0,80.227,0.751,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-04,8364086.0,50210.0,124315.0,704.0,6002.606,36.034,89.216,0.505,1209609.0,112998959.0,81.095,0.868,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-05,8411724.0,47638.0,124985.0,670.0,6036.795,34.188,89.697,0.481,1209425.0,114208384.0,81.963,0.868,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-06,8462080.0,50356.0,125562.0,577.0,6072.933,36.139,90.111,0.414,1220711.0,115429095.0,82.839,0.876,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-07,8507754.0,45674.0,126121.0,559.0,6105.712,32.779,90.513,0.401,1113209.0,116542304.0,83.638,0.799,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-08,8553657.0,45903.0,126611.0,490.0,6138.655,32.943,90.864,0.352,1194487.0,117736791.0,84.495,0.857,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-09,8591730.0,38073.0,127059.0,448.0,6165.978,27.324,91.186,0.322,835401.0,118572192.0,85.095,0.6,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-10,8636011.0,44281.0,127571.0,512.0,6197.757,31.779,91.553,0.367,1043665.0,119615857.0,85.844,0.749,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-11,8683916.0,47905.0,128121.0,550.0,6232.137,34.38,91.948,0.395,1153294.0,120769151.0,86.672,0.828,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-12,8728795.0,44879.0,128668.0,547.0,6264.345,32.208,92.34,0.393,1193358.0,121962509.0,87.528,0.856,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-13,8773479.0,44684.0,129188.0,520.0,6296.413,32.068,92.714,0.373,1139230.0,123101739.0,88.346,0.818,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-14,8814579.0,41100.0,129635.0,447.0,6325.909,29.496,93.034,0.321,929491.0,124031230.0,89.013,0.667,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-15,8845127.0,30548.0,130070.0,435.0,6347.832,21.923,93.347,0.312,805589.0,124836819.0,89.591,0.578,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-16,8874290.0,29163.0,130519.0,449.0,6368.762,20.929,93.669,0.322,861706.0,125698525.0,90.209,0.618,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-17,8912907.0,38617.0,130993.0,474.0,6396.476,27.714,94.009,0.34,844382.0,126542907.0,90.815,0.606,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-18,8958483.0,45576.0,131578.0,585.0,6429.184,32.708,94.429,0.42,937279.0,127480186.0,91.488,0.673,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-19,9004365.0,45882.0,132162.0,584.0,6462.112,32.928,94.848,0.419,1028203.0,128508389.0,92.226,0.738,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-20,9050597.0,46232.0,132726.0,564.0,6495.291,33.179,95.253,0.405,1083397.0,129591786.0,93.003,0.778,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-21,9095806.0,45209.0,133227.0,501.0,6527.736,32.445,95.612,0.36,1066022.0,130657808.0,93.768,0.765,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-22,9139865.0,44059.0,133738.0,511.0,6559.355,31.62,95.979,0.367,1075326.0,131733134.0,94.54,0.772,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-23,9177840.0,37975.0,134218.0,480.0,6586.609,27.253,96.323,0.344,849596.0,132582730.0,95.15,0.61,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-24,9222216.0,44376.0,134699.0,481.0,6618.456,31.847,96.669,0.345,1099545.0,133682275.0,95.939,0.789,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-25,9266705.0,44489.0,135223.0,524.0,6650.384,31.928,97.045,0.376,1159032.0,134841307.0,96.771,0.832,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-26,9309787.0,43082.0,135715.0,492.0,6681.302,30.918,97.398,0.353,1090238.0,135931545.0,97.553,0.782,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-27,9351109.0,41322.0,136200.0,485.0,6710.958,29.655,97.746,0.348,1131204.0,137062749.0,98.365,0.812,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-28,9392919.0,41810.0,136696.0,496.0,6740.963,30.006,98.102,0.356,1157605.0,138220354.0,99.196,0.831,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
2020-11-29,9431691.0,38772.0,137139.0,443.0,6768.788,27.825,98.42,0.318,1283449.0,139503803.0,100.117,0.921,,,,,,,,,,,1393409033.0,450.419,5.989,3.414,28.2
